25.55,683.28
25.56,683.28
25.57,682.77
25.58,680.22
25.59,680.73
25.60,679.71
25.61,678.18
25.62,678.69
25.63,675.12
25.64,675.12
25.67,675.12
25.68,672.57
25.69,672.57
25.70,672.57
25.71,672.57
25.72,670.53
25.73,670.02
25.74,671.55
25.75,666.45
25.76,665.94
25.77,666.96
25.78,664.92
25.79,667.98
25.80,663.39
25.81,664.92
25.82,664.41
25.83,662.88
25.84,662.37
25.85,660.33
25.86,661.86
25.88,660.84
25.89,659.31
25.90,658.80
25.91,657.78
25.92,658.29
25.93,657.27
25.94,654.21
25.95,655.23
25.96,655.23
25.97,654.21
26.00,653.70
26.01,649.62
26.02,651.15
26.03,652.17
26.04,647.58
26.05,649.11
26.06,650.13
26.07,648.60
26.08,646.56
26.09,646.56
26.11,645.54
26.12,645.54
26.13,644.52
26.14,640.95
26.15,641.46
26.16,641.97
26.17,639.93
26.18,640.44
26.19,638.91
26.20,639.93
26.22,638.91
26.23,637.38
26.24,634.32
26.25,634.83
26.26,633.81
26.27,632.79
26.28,633.81
26.29,631.77
26.30,629.22
26.31,631.77
26.33,628.20
26.34,627.18
26.35,627.18
26.36,628.20
26.37,624.63
26.38,625.14
26.39,623.61
26.40,626.16
26.41,624.63
26.42,622.59
26.44,620.04
26.45,618.51
26.46,619.53
26.47,618.51
26.48,617.49
26.49,618.51
26.50,615.45
26.51,615.45
26.52,616.47
26.53,616.98
26.56,614.43
26.57,611.88
26.58,612.90
26.59,610.35
26.60,609.33
26.61,611.37
26.62,609.84
26.63,609.84
26.64,606.27
26.65,607.80
26.67,601.68
26.68,603.72
26.69,602.19
26.70,604.74
26.71,599.13
26.72,602.19
26.73,599.13
26.74,598.11
26.75,599.13
26.76,597.60
26.78,595.05
26.79,596.07
26.80,595.05
26.81,592.50
26.82,593.01
26.83,593.01
26.84,588.42
26.85,589.44
26.86,590.46
26.87,585.87
26.88,586.38
26.89,584.85
26.90,584.85
26.91,582.81
26.92,583.32
26.93,583.83
26.94,581.28
26.95,581.79
26.96,579.24
26.97,580.26
27.00,577.20
27.01,577.20
27.02,575.67
27.03,577.71
27.04,575.16
27.05,574.65
27.06,574.14
27.07,572.10
27.08,572.61
27.09,572.61
27.11,570.06
27.12,571.08
27.13,569.55
27.14,568.02
27.15,569.55
27.16,569.04
27.17,566.49
27.18,565.98
27.19,564.45
27.20,563.43
27.21,562.92
27.22,563.94
27.23,561.90
27.24,561.39
27.25,562.41
27.26,561.90
27.27,559.86
27.28,558.84
27.29,559.86
27.30,557.31
27.32,554.76
27.33,555.78
27.34,554.76
27.35,554.25
27.36,552.72
27.37,552.72
27.38,551.19
27.39,551.19
27.40,552.72
27.41,548.64
27.43,549.66
27.44,545.07
27.45,545.07
27.46,546.60
27.47,542.52
27.48,542.01
27.49,542.01
27.50,540.48
27.51,537.93
27.52,539.97
27.54,537.93
27.55,538.44
27.56,536.91
27.57,534.88
27.58,535.39
27.59,534.37
27.60,533.35
27.61,534.37
27.62,531.31
27.63,533.86
27.65,529.78
27.66,531.31
27.67,527.23
27.68,528.76
27.69,528.25
27.70,524.17
27.71,524.68
27.72,525.70
27.73,524.68
27.74,521.62
27.75,520.60
27.76,521.62
27.77,520.09
27.78,519.07
27.79,521.11
27.80,517.03
27.81,518.05
27.82,516.52
27.83,512.95
27.84,514.99
27.86,513.46
27.87,509.38
27.88,511.42
27.89,509.89
27.90,505.30
27.91,507.34
27.92,506.32
27.93,505.81
27.94,503.26
27.95,501.73
27.97,499.18
27.98,500.71
27.99,498.16
28.00,495.61
28.01,497.14
28.02,496.12
28.03,491.53
28.04,494.08
28.05,491.53
28.06,494.59
28.09,490.00
28.10,488.98
28.11,486.94
28.12,488.47
28.13,487.45
28.14,485.92
28.15,484.39
28.16,486.43
28.17,482.86
28.18,482.35
28.20,481.33
28.21,480.82
28.22,477.76
28.23,476.23
28.24,476.23
28.25,475.72
28.26,475.72
28.27,474.19
28.28,471.13
28.29,474.19
28.31,471.13
28.32,468.58
28.33,467.05
28.34,465.52
28.35,466.54
28.36,466.54
28.37,462.97
28.38,462.97
28.39,461.44
28.40,459.40
28.42,460.42
28.43,460.42
28.44,455.83
28.45,456.85
28.46,455.83
28.47,451.24
28.48,453.79
28.49,451.24
28.50,453.79
28.51,448.69
28.53,445.12
28.54,446.14
28.55,446.65
28.56,446.65
28.57,442.06
28.58,443.59
28.59,440.53
28.60,437.98
28.61,439.00
28.62,437.98
28.64,434.92
28.65,432.37
28.66,430.84
28.67,431.35
28.68,429.31
28.69,431.86
28.70,426.25
28.71,425.23
28.72,426.25
28.73,421.15
28.76,419.62
28.77,416.56
28.78,418.60
28.79,416.05
28.80,414.52
28.81,415.54
28.82,412.99
28.83,410.95
28.84,410.95
28.85,409.93
28.86,411.97
28.87,407.38
28.88,409.42
28.89,407.89
28.90,406.87
28.91,404.32
28.92,404.83
28.93,401.77
28.94,401.77
28.95,401.77
28.97,399.73
28.98,399.22
28.99,397.18
29.00,396.67
29.01,395.65
29.02,395.65
29.03,394.12
29.04,394.63
29.05,394.12
29.06,392.59
29.09,393.61
29.10,389.53
29.11,388.00
29.12,389.02
29.13,385.45
29.14,386.47
29.15,386.47
29.16,384.94
29.17,383.41
29.18,383.41
29.20,379.84
29.21,380.86
29.22,382.39
29.23,378.31
29.24,377.80
29.25,378.31
29.26,374.74
29.27,376.27
29.28,374.74
29.29,370.15
29.31,372.70
29.32,369.64
29.33,368.11
29.34,369.13
29.35,369.13
29.36,364.54
29.37,364.03
29.38,364.54
29.39,363.01
29.40,360.97
29.42,359.44
29.43,358.93
29.44,356.89
29.45,356.89
29.46,354.85
29.47,352.81
29.48,351.79
29.49,350.26
29.50,350.26
29.51,348.73
29.54,344.65
29.55,347.71
29.56,344.65
29.57,341.59
29.58,344.65
29.59,343.12
29.60,338.53
29.61,340.57
29.62,338.02
29.63,336.49
29.65,338.02
29.66,333.94
29.67,332.92
29.68,332.92
29.69,331.39
29.70,328.84
29.71,330.88
29.72,329.35
29.73,328.84
29.74,327.31
29.77,324.25
29.78,323.23
29.79,323.74
29.80,321.70
29.81,320.17
29.82,320.68
29.83,317.11
29.84,318.13
29.85,315.58
29.86,318.13
29.87,313.54
29.88,314.05
29.89,312.01
29.90,312.01
29.91,310.99
29.92,310.99
29.93,308.95
29.94,306.40
29.95,305.89
29.96,303.85
29.98,304.36
29.99,303.85
30.00,299.77
30.01,300.28
30.02,300.28
30.03,296.71
30.04,296.71
30.05,295.18
30.06,296.20
30.07,292.63
30.09,292.63
30.10,287.53
30.11,288.04
30.12,288.55
30.13,286.00
30.14,284.98
30.15,284.47
30.16,279.37
30.17,281.41
30.18,279.88
30.20,275.29
30.21,275.80
30.22,276.31
30.23,273.76
30.24,272.23
30.25,271.21
30.26,270.19
30.27,269.68
30.28,267.13
30.29,264.07
30.32,264.07
30.33,262.03
30.34,258.97
30.35,261.01
30.36,256.93
30.37,257.95
30.38,256.42
30.39,257.44
30.40,252.34
30.41,254.89
30.42,252.85
30.43,251.83
30.44,249.79
30.45,248.26
30.46,244.18
30.47,244.69
30.48,244.69
30.49,236.53
30.50,239.59
30.51,237.55
30.54,232.45
30.55,233.47
30.56,225.31
30.57,229.39
30.58,226.33
30.59,227.35
30.60,224.29
30.61,224.29
30.62,222.76
30.63,218.68
30.65,218.17
30.66,215.11
30.67,214.09
30.68,214.09
30.69,209.50
30.70,211.03
30.71,209.50
30.72,208.48
30.73,203.89
30.74,203.89
30.76,199.30
30.77,201.34
30.78,200.83
30.79,196.75
30.80,195.73
30.81,196.75
30.82,190.12
30.83,190.12
30.84,190.63
30.85,188.08
30.87,187.57
30.88,186.04
30.89,185.02
30.90,183.49
30.91,184.51
30.92,182.47
30.93,178.39
30.94,180.43
30.95,180.94
30.96,178.39
30.98,174.82
30.99,171.76
31.00,171.76
31.01,171.25
31.02,170.23
31.03,170.23
31.04,170.23
31.05,171.25
31.06,167.68
31.07,167.68
31.10,166.15
31.11,166.66
31.12,166.15
31.13,161.05
31.14,160.54
31.15,160.54
31.16,157.99
31.17,155.95
31.18,156.46
31.19,150.34
31.21,149.83
31.22,145.75
31.23,146.77
31.24,146.77
31.25,146.77
31.26,141.67
31.27,141.67
31.28,141.16
31.29,136.06
31.30,135.04
31.32,134.53
31.33,128.41
31.34,128.92
31.35,129.43
31.36,122.30
31.37,123.32
31.38,123.32
31.39,124.34
31.40,118.22
31.41,117.71
31.42,117.71
31.43,114.14
31.44,111.59
31.45,112.61
31.46,108.02
31.47,108.02
31.48,107.00
31.49,101.90
31.50,100.37
31.51,100.37
31.53,97.82
31.54,97.82
31.55,98.33
31.56,92.21
31.57,93.23
31.58,91.70
31.59,92.21
31.60,89.66
31.61,89.66
31.62,87.62
31.63,83.54
31.64,83.54
31.65,85.07
31.66,79.97
31.67,78.95
31.68,80.99
31.69,75.38
31.70,75.38
31.71,77.93
31.72,73.85
31.74,72.83
31.75,69.77
31.76,69.77
31.77,69.26
31.78,68.75
31.79,67.22
31.80,67.22
31.81,67.22
31.82,63.14
31.83,65.69
31.86,63.65
31.87,63.14
31.88,61.10
31.89,59.06
31.90,59.06
31.91,59.06
31.92,60.08
31.93,59.57
31.94,58.04
31.95,58.04
31.96,56.51
31.97,56.00
31.98,56.51
31.99,57.02
32.00,58.55
32.01,57.02
32.02,58.55
32.03,55.49
32.04,55.49
32.05,57.02
32.08,57.02
32.09,56.00
32.10,56.00
32.11,56.51
32.12,57.02
32.13,57.02
32.14,57.02
32.15,56.51
32.16,58.04
32.17,58.04
32.19,58.55
32.20,57.53
32.21,55.49
32.22,56.00
32.23,57.02
32.24,58.04
32.25,57.02
32.26,57.02
32.27,56.51
32.28,57.53
32.31,54.47
32.32,55.49
32.33,54.98
32.34,53.96
32.35,54.47
32.36,53.96
32.37,52.43
32.38,54.98
32.39,54.98
32.40,54.47
32.41,52.43
32.42,54.47
32.43,52.94
32.44,54.98
32.45,54.47
32.46,53.96
32.47,53.96
32.48,54.98
32.49,52.94
32.50,53.96
32.51,56.00
32.52,54.98
32.53,54.47
32.54,54.47
32.55,54.47
32.56,54.98
32.57,55.49
32.58,54.98
32.59,57.53
32.60,56.51
32.63,58.04
32.64,57.02
32.65,56.00
32.66,56.51
32.67,57.53
32.68,57.53
32.69,58.55
32.70,56.00
32.71,57.02
32.72,57.53
32.74,59.06
32.75,58.55
32.76,58.55
32.77,60.59
32.78,59.57
32.79,58.55
32.80,59.06
32.81,59.06
32.82,60.59
32.83,60.08
32.86,59.57
32.87,60.59
32.88,60.59
32.89,61.10
32.90,62.63
32.91,62.12
32.92,61.61
32.93,62.63
32.94,61.10
32.95,61.61
32.96,60.59
32.97,63.14
32.98,60.59
32.99,63.14
33.00,60.59
33.01,62.12
33.02,62.63
33.03,62.63
33.04,61.10
33.05,61.10
33.07,60.59
33.08,64.16
33.09,62.12
33.10,63.14
33.11,62.63
33.12,60.59
33.13,61.61
33.14,63.14
33.15,63.14
33.16,62.12
33.19,63.14
33.20,63.14
33.21,62.12
33.22,60.59
33.23,63.14
33.24,61.10
33.25,62.63
33.26,61.61
33.27,62.63
33.28,63.14
33.30,60.59
33.31,61.61
33.32,63.65
33.33,61.61
33.34,61.10
33.35,62.12
33.36,62.63
33.37,62.12
33.38,62.63
33.39,64.16
33.41,62.12
33.42,64.67
33.43,64.67
33.44,64.67
33.45,65.69
33.46,63.14
33.47,64.67
33.48,65.69
33.49,67.22
33.50,65.18
33.52,65.69
33.53,67.22
33.54,68.24
33.55,69.26
33.56,66.71
33.57,67.73
33.58,67.73
33.59,69.26
33.60,69.26
33.61,69.26
33.64,68.24
33.65,69.26
33.66,69.26
33.67,68.75
33.68,68.75
33.69,69.26
33.70,71.30
33.71,68.24
33.72,71.81
33.73,70.28
33.75,70.28
33.76,70.28
33.77,70.28
33.78,72.83
33.79,71.30
33.80,71.30
